name,id,created_at,line_items,line_item.admin_graphql_api_id,line_item.discount_allocations_0_amount,line_item.discount_allocations_0_amount_set_presentment_money_amount,line_item.discount_allocations_0_amount_set_presentment_money_currency_code,line_item.discount_allocations_0_amount_set_shop_money_amount,line_item.discount_allocations_0_amount_set_shop_money_currency_code,line_item.discount_allocations_0_discount_application_index,line_item.discount_allocations_1_amount,line_item.discount_allocations_1_amount_set_presentment_money_amount,line_item.discount_allocations_1_amount_set_presentment_money_currency_code,line_item.discount_allocations_1_amount_set_shop_money_amount,line_item.discount_allocations_1_amount_set_shop_money_currency_code,line_item.discount_allocations_1_discount_application_index,line_item.fulfillable_quantity,line_item.fulfillment_service,line_item.fulfillment_status,line_item.gift_card,line_item.grams,line_item.id,line_item.name,line_item.price,line_item.price_set_presentment_money_amount,line_item.price_set_presentment_money_currency_code,line_item.price_set_shop_money_amount,line_item.price_set_shop_money_currency_code,line_item.product_exists,line_item.product_id,line_item.properties_0_name,line_item.properties_0_value,line_item.quantity,line_item.requires_shipping,line_item.sku,line_item.tax_lines_0_channel_liable,line_item.tax_lines_0_price,line_item.tax_lines_0_price_set_presentment_money_amount,line_item.tax_lines_0_price_set_presentment_money_currency_code,line_item.tax_lines_0_price_set_shop_money_amount,line_item.tax_lines_0_price_set_shop_money_currency_code,line_item.tax_lines_0_rate,line_item.tax_lines_0_title,line_item.tax_lines_1_channel_liable,line_item.tax_lines_1_price,line_item.tax_lines_1_price_set_presentment_money_amount,line_item.tax_lines_1_price_set_presentment_money_currency_code,line_item.tax_lines_1_price_set_shop_money_amount,line_item.tax_lines_1_price_set_shop_money_currency_code,line_item.tax_lines_1_rate,line_item.tax_lines_1_title,line_item.taxable,line_item.title,line_item.total_discount,line_item.total_discount_set_presentment_money_amount,line_item.total_discount_set_presentment_money_currency_code,line_item.total_discount_set_shop_money_amount,line_item.total_discount_set_shop_money_currency_code,line_item.variant_id,line_item.variant_inventory_management,line_item.variant_title,line_item.vendor
#18701,5472577126655,2024-01-01T17:14:27+05:30,"{'id': 13649002234111, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649002234111', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann 100% Pure, Premium Cashews, 1 Kg', 'price': '877.00', 'price_set': {'shop_money': {'amount': '877.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '877.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 8183291674879, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000002714', 'taxable': True, 'title': 'Tata Sampann 100% Pure, Premium Cashews, 1 Kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 44229672993023, 'variant_inventory_management': 'shopify', 'variant_title': None, 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '120.40', 'price_set': {'shop_money': {'amount': '120.40', 'currency_code': 'INR'}, 'presentment_money': {'amount': '120.40', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '87.70', 'amount_set': {'shop_money': {'amount': '87.70', 'currency_code': 'INR'}, 'presentment_money': {'amount': '87.70', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649002234111,87.70,87.70,INR,87.70,INR,0.0,,,,,,,1,manual,,False,1000,13649002234111,"Tata Sampann 100% Pure, Premium Cashews, 1 Kg",877.00,877.00,INR,877.00,INR,True,8183291674879,,,1,True,15000000002714,False,120.40,120.40,INR,120.40,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann 100% Pure, Premium Cashews, 1 Kg",0.00,0.00,INR,0.00,INR,44229672993023,shopify,,Tata Sampann
#18701,5472577126655,2024-01-01T17:14:27+05:30,"{'id': 13649002266879, 'admin_graphql_api_id': 'gid://shopify/LineItem/13649002266879', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 0, 'name': 'Tata Tea Premium | Street Chai of India | Mumbai Cutting Chai | 250g - 250g', 'price': '116.00', 'price_set': {'shop_money': {'amount': '116.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '116.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 7940263608575, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '14000000005666', 'taxable': True, 'title': 'Tata Tea Premium | Street Chai of India | Mumbai Cutting Chai | 250g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 43748247240959, 'variant_inventory_management': 'shopify', 'variant_title': '250g', 'vendor': 'Tata Tea', 'tax_lines': [{'channel_liable': False, 'price': '15.93', 'price_set': {'shop_money': {'amount': '15.93', 'currency_code': 'INR'}, 'presentment_money': {'amount': '15.93', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '11.60', 'amount_set': {'shop_money': {'amount': '11.60', 'currency_code': 'INR'}, 'presentment_money': {'amount': '11.60', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13649002266879,11.60,11.60,INR,11.60,INR,0.0,,,,,,,1,manual,,False,0,13649002266879,Tata Tea Premium | Street Chai of India | Mumbai Cutting Chai | 250g - 250g,116.00,116.00,INR,116.00,INR,True,7940263608575,,,1,True,14000000005666,False,15.93,15.93,INR,15.93,INR,0.18,IGST,,,,,,,,,True,Tata Tea Premium | Street Chai of India | Mumbai Cutting Chai | 250g,0.00,0.00,INR,0.00,INR,43748247240959,shopify,250g,Tata Tea
#18700,5472574472447,2024-01-01T17:11:02+05:30,"{'id': 13648997974271, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648997974271', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann High Fibre Poha, 1 Kg - 1 Kg', 'price': '70.00', 'price_set': {'shop_money': {'amount': '70.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '70.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6678956408998, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000001154', 'taxable': True, 'title': 'Tata Sampann High Fibre Poha, 1 Kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42180545020159, 'variant_inventory_management': 'shopify', 'variant_title': '1 Kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '9.61', 'price_set': {'shop_money': {'amount': '9.61', 'currency_code': 'INR'}, 'presentment_money': {'amount': '9.61', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '7.00', 'amount_set': {'shop_money': {'amount': '7.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '7.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648997974271,7.00,7.00,INR,7.00,INR,0.0,,,,,,,1,manual,,False,1000,13648997974271,"Tata Sampann High Fibre Poha, 1 Kg - 1 Kg",70.00,70.00,INR,70.00,INR,True,6678956408998,,,1,True,15000000001154,False,9.61,9.61,INR,9.61,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann High Fibre Poha, 1 Kg",0.00,0.00,INR,0.00,INR,42180545020159,shopify,1 Kg,Tata Sampann
#18700,5472574472447,2024-01-01T17:11:02+05:30,"{'id': 13648998007039, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648998007039', 'fulfillable_quantity': 2, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 250, 'name': 'Tata Tea Agni, 250 g - 250g', 'price': '40.00', 'price_set': {'shop_money': {'amount': '40.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '40.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 7519973277951, 'properties': [], 'quantity': 2, 'requires_shipping': True, 'sku': '14000000004950', 'taxable': True, 'title': 'Tata Tea Agni, 250 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42329537544447, 'variant_inventory_management': 'shopify', 'variant_title': '250g', 'vendor': 'Tata Tea', 'tax_lines': [{'channel_liable': False, 'price': '10.98', 'price_set': {'shop_money': {'amount': '10.98', 'currency_code': 'INR'}, 'presentment_money': {'amount': '10.98', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '8.00', 'amount_set': {'shop_money': {'amount': '8.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '8.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648998007039,8.00,8.00,INR,8.00,INR,0.0,,,,,,,2,manual,,False,250,13648998007039,"Tata Tea Agni, 250 g - 250g",40.00,40.00,INR,40.00,INR,True,7519973277951,,,2,True,14000000004950,False,10.98,10.98,INR,10.98,INR,0.18,IGST,,,,,,,,,True,"Tata Tea Agni, 250 g",0.00,0.00,INR,0.00,INR,42329537544447,shopify,250g,Tata Tea
#18700,5472574472447,2024-01-01T17:11:02+05:30,"{'id': 13648998039807, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648998039807', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 100, 'name': 'Tata Sampann Kasuri Methi, 100 g - 100g', 'price': '81.00', 'price_set': {'shop_money': {'amount': '81.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '81.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639121105062, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '14000000002035', 'taxable': True, 'title': 'Tata Sampann Kasuri Methi, 100 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612175810726, 'variant_inventory_management': 'shopify', 'variant_title': '100g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '11.12', 'price_set': {'shop_money': {'amount': '11.12', 'currency_code': 'INR'}, 'presentment_money': {'amount': '11.12', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '8.10', 'amount_set': {'shop_money': {'amount': '8.10', 'currency_code': 'INR'}, 'presentment_money': {'amount': '8.10', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648998039807,8.10,8.10,INR,8.10,INR,0.0,,,,,,,1,manual,,False,100,13648998039807,"Tata Sampann Kasuri Methi, 100 g - 100g",81.00,81.00,INR,81.00,INR,True,6639121105062,,,1,True,14000000002035,False,11.12,11.12,INR,11.12,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Kasuri Methi, 100 g",0.00,0.00,INR,0.00,INR,39612175810726,shopify,100g,Tata Sampann
#18700,5472574472447,2024-01-01T17:11:02+05:30,"{'id': 13648998072575, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648998072575', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 100, 'name': 'Tata Sampann Coriander Powder, 100 g - 100g', 'price': '36.00', 'price_set': {'shop_money': {'amount': '36.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '36.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639113207974, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '14000000002019', 'taxable': True, 'title': 'Tata Sampann Coriander Powder, 100 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612159754406, 'variant_inventory_management': 'shopify', 'variant_title': '100g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '4.94', 'price_set': {'shop_money': {'amount': '4.94', 'currency_code': 'INR'}, 'presentment_money': {'amount': '4.94', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '3.60', 'amount_set': {'shop_money': {'amount': '3.60', 'currency_code': 'INR'}, 'presentment_money': {'amount': '3.60', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648998072575,3.60,3.60,INR,3.60,INR,0.0,,,,,,,1,manual,,False,100,13648998072575,"Tata Sampann Coriander Powder, 100 g - 100g",36.00,36.00,INR,36.00,INR,True,6639113207974,,,1,True,14000000002019,False,4.94,4.94,INR,4.94,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Coriander Powder, 100 g",0.00,0.00,INR,0.00,INR,39612159754406,shopify,100g,Tata Sampann
#18700,5472574472447,2024-01-01T17:11:02+05:30,"{'id': 13648998105343, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648998105343', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 100, 'name': 'Tata Sampann Turmeric Powder, 100 g - 100g', 'price': '27.00', 'price_set': {'shop_money': {'amount': '27.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '27.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639113306278, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '14000000002044', 'taxable': True, 'title': 'Tata Sampann Turmeric Powder, 100 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612159983782, 'variant_inventory_management': 'shopify', 'variant_title': '100g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '3.71', 'price_set': {'shop_money': {'amount': '3.71', 'currency_code': 'INR'}, 'presentment_money': {'amount': '3.71', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '2.70', 'amount_set': {'shop_money': {'amount': '2.70', 'currency_code': 'INR'}, 'presentment_money': {'amount': '2.70', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648998105343,2.70,2.70,INR,2.70,INR,0.0,,,,,,,1,manual,,False,100,13648998105343,"Tata Sampann Turmeric Powder, 100 g - 100g",27.00,27.00,INR,27.00,INR,True,6639113306278,,,1,True,14000000002044,False,3.71,3.71,INR,3.71,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Turmeric Powder, 100 g",0.00,0.00,INR,0.00,INR,39612159983782,shopify,100g,Tata Sampann
#18700,5472574472447,2024-01-01T17:11:02+05:30,"{'id': 13648998138111, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648998138111', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 67, 'name': 'Hing 50g', 'price': '99.00', 'price_set': {'shop_money': {'amount': '99.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '99.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 8244610990335, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000002193', 'taxable': True, 'title': 'Hing 50g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 44411492335871, 'variant_inventory_management': 'shopify', 'variant_title': None, 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '13.59', 'price_set': {'shop_money': {'amount': '13.59', 'currency_code': 'INR'}, 'presentment_money': {'amount': '13.59', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '9.90', 'amount_set': {'shop_money': {'amount': '9.90', 'currency_code': 'INR'}, 'presentment_money': {'amount': '9.90', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648998138111,9.90,9.90,INR,9.90,INR,0.0,,,,,,,1,manual,,False,67,13648998138111,Hing 50g,99.00,99.00,INR,99.00,INR,True,8244610990335,,,1,True,15000000002193,False,13.59,13.59,INR,13.59,INR,0.18,IGST,,,,,,,,,True,Hing 50g,0.00,0.00,INR,0.00,INR,44411492335871,shopify,,Tata Sampann
#18700,5472574472447,2024-01-01T17:11:02+05:30,"{'id': 13648998170879, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648998170879', 'fulfillable_quantity': 2, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann 100% Pure, California Almonds, 500 g - 500 g', 'price': '458.00', 'price_set': {'shop_money': {'amount': '458.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '458.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 7561777938687, 'properties': [], 'quantity': 2, 'requires_shipping': True, 'sku': '15000000001585', 'taxable': True, 'title': 'Tata Sampann 100% Pure, California Almonds, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42483382616319, 'variant_inventory_management': 'shopify', 'variant_title': '500 g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '125.76', 'price_set': {'shop_money': {'amount': '125.76', 'currency_code': 'INR'}, 'presentment_money': {'amount': '125.76', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '91.60', 'amount_set': {'shop_money': {'amount': '91.60', 'currency_code': 'INR'}, 'presentment_money': {'amount': '91.60', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648998170879,91.60,91.60,INR,91.60,INR,0.0,,,,,,,2,manual,,False,500,13648998170879,"Tata Sampann 100% Pure, California Almonds, 500 g - 500 g",458.00,458.00,INR,458.00,INR,True,7561777938687,,,2,True,15000000001585,False,125.76,125.76,INR,125.76,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann 100% Pure, California Almonds, 500 g",0.00,0.00,INR,0.00,INR,42483382616319,shopify,500 g,Tata Sampann
#18699,5472572604671,2024-01-01T17:06:12+05:30,"{'id': 13648993812735, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648993812735', 'fulfillable_quantity': 5, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann 100% Chana Dal Fine Besan, 1kg - 1Kg', 'price': '100.00', 'price_set': {'shop_money': {'amount': '100.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '100.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639106752678, 'properties': [], 'quantity': 5, 'requires_shipping': True, 'sku': '15000000000506', 'taxable': True, 'title': 'Tata Sampann 100% Chana Dal Fine Besan, 1kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612145795238, 'variant_inventory_management': 'shopify', 'variant_title': '1Kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '42.46', 'price_set': {'shop_money': {'amount': '42.46', 'currency_code': 'INR'}, 'presentment_money': {'amount': '42.46', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '221.64', 'amount_set': {'shop_money': {'amount': '221.64', 'currency_code': 'INR'}, 'presentment_money': {'amount': '221.64', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648993812735,221.64,221.64,INR,221.64,INR,0.0,,,,,,,5,manual,,False,1000,13648993812735,"Tata Sampann 100% Chana Dal Fine Besan, 1kg - 1Kg",100.00,100.00,INR,100.00,INR,True,6639106752678,,,5,True,15000000000506,False,42.46,42.46,INR,42.46,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann 100% Chana Dal Fine Besan, 1kg",0.00,0.00,INR,0.00,INR,39612145795238,shopify,1Kg,Tata Sampann
#18699,5472572604671,2024-01-01T17:06:12+05:30,"{'id': 13648993845503, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648993845503', 'fulfillable_quantity': 4, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann 100% Pure, Premium Cashews, 500 g - 500 g', 'price': '439.00', 'price_set': {'shop_money': {'amount': '439.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '439.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 7561828401407, 'properties': [], 'quantity': 4, 'requires_shipping': True, 'sku': '15000000001587', 'taxable': True, 'title': 'Tata Sampann 100% Pure, Premium Cashews, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42483625492735, 'variant_inventory_management': 'shopify', 'variant_title': '500 g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '149.13', 'price_set': {'shop_money': {'amount': '149.13', 'currency_code': 'INR'}, 'presentment_money': {'amount': '149.13', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '778.36', 'amount_set': {'shop_money': {'amount': '778.36', 'currency_code': 'INR'}, 'presentment_money': {'amount': '778.36', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648993845503,778.36,778.36,INR,778.36,INR,0.0,,,,,,,4,manual,,False,500,13648993845503,"Tata Sampann 100% Pure, Premium Cashews, 500 g - 500 g",439.00,439.00,INR,439.00,INR,True,7561828401407,,,4,True,15000000001587,False,149.13,149.13,INR,149.13,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann 100% Pure, Premium Cashews, 500 g",0.00,0.00,INR,0.00,INR,42483625492735,shopify,500 g,Tata Sampann
#18698,5472569229567,2024-01-01T16:58:07+05:30,"{'id': 13648987717887, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648987717887', 'fulfillable_quantity': 3, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann Kabooli Chana, 1 Kg - 1kg', 'price': '168.00', 'price_set': {'shop_money': {'amount': '168.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '168.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639106982054, 'properties': [], 'quantity': 3, 'requires_shipping': True, 'sku': '15000000000574', 'taxable': True, 'title': 'Tata Sampann Kabooli Chana, 1 Kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612145959078, 'variant_inventory_management': 'shopify', 'variant_title': '1kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '61.79', 'price_set': {'shop_money': {'amount': '61.79', 'currency_code': 'INR'}, 'presentment_money': {'amount': '61.79', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '50.40', 'amount_set': {'shop_money': {'amount': '50.40', 'currency_code': 'INR'}, 'presentment_money': {'amount': '50.40', 'currency_code': 'INR'}}, 'discount_application_index': 0}, {'amount': '48.56', 'amount_set': {'shop_money': {'amount': '48.56', 'currency_code': 'INR'}, 'presentment_money': {'amount': '48.56', 'currency_code': 'INR'}}, 'discount_application_index': 1}]}",gid://shopify/LineItem/13648987717887,50.40,50.40,INR,50.40,INR,0.0,48.56,48.56,INR,48.56,INR,1.0,3,manual,,False,1000,13648987717887,"Tata Sampann Kabooli Chana, 1 Kg - 1kg",168.00,168.00,INR,168.00,INR,True,6639106982054,,,3,True,15000000000574,False,61.79,61.79,INR,61.79,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Kabooli Chana, 1 Kg",0.00,0.00,INR,0.00,INR,39612145959078,shopify,1kg,Tata Sampann
#18698,5472569229567,2024-01-01T16:58:07+05:30,"{'id': 13648987750655, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648987750655', 'fulfillable_quantity': 3, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann Toor Dal / Arhar Dal, 500 g - 500g', 'price': '90.00', 'price_set': {'shop_money': {'amount': '90.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '90.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639114289318, 'properties': [], 'quantity': 3, 'requires_shipping': True, 'sku': '15000000000622', 'taxable': True, 'title': 'Tata Sampann Toor Dal / Arhar Dal, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612161786022, 'variant_inventory_management': 'shopify', 'variant_title': '500g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '33.10', 'price_set': {'shop_money': {'amount': '33.10', 'currency_code': 'INR'}, 'presentment_money': {'amount': '33.10', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '27.00', 'amount_set': {'shop_money': {'amount': '27.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '27.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}, {'amount': '26.01', 'amount_set': {'shop_money': {'amount': '26.01', 'currency_code': 'INR'}, 'presentment_money': {'amount': '26.01', 'currency_code': 'INR'}}, 'discount_application_index': 1}]}",gid://shopify/LineItem/13648987750655,27.00,27.00,INR,27.00,INR,0.0,26.01,26.01,INR,26.01,INR,1.0,3,manual,,False,500,13648987750655,"Tata Sampann Toor Dal / Arhar Dal, 500 g - 500g",90.00,90.00,INR,90.00,INR,True,6639114289318,,,3,True,15000000000622,False,33.10,33.10,INR,33.10,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Toor Dal / Arhar Dal, 500 g",0.00,0.00,INR,0.00,INR,39612161786022,shopify,500g,Tata Sampann
